@RELATION gaborfractal

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
157.721125045, 121.771969375, 133.403332841, 111.627969405, 86.1482413227, 69.4911572264, 55.1350890112, 57.7460774019, 54.7762865063, 115.736259803, 126.513969052, 156.238110327, 151.402957768, 119.49204061, 100.342742878, 102.043088562, 109.825353527, 110.233000109, 168.565523475, 61.5062336165, 70.937464414, 68.616422441, 70.4214957975, 72.0943395021, 88.7899962874, 114.542415848, 118.346581095, 180.904611242, 120.692987773, 102.150613784, 82.0000921033, 62.5891582421, 54.7443224578, 50.0476520739, 61.7676337901, 90.9609201888, 136.734901204, 134.447606944, 142.359433331, 126.043009275, 106.110821532, 100.002092083, 100.06002819, 107.706653063, 121.505516205, 187.495790753, 98.8585862214, 82.2774384092, 61.9900078752, 60.7870943648, 63.7032054625, 71.8293023723, 85.94278169, 113.066037811, 191.003781856, 91.5453856954, 72.8179496798, 60.7661243212, 64.7378420076, 67.0460389143, 73.8741039936, 91.8653682428, 124.885839007, 161.027588654, 142.462377417, 128.24328448, 105.718464704, 100.312615058, 96.7019839668, 100.824707083, 112.566474514, 137.703257515, 193.460873166, 124.133795545, 112.695201224, 82.241707443, 69.9779696881, 63.0905333618, 62.6040385941, 70.0062175026, 86.3726720825, 2.63157551306e-14, 18.7057565144, -2.36408115306e-13, 35.718690388, -3.29181126801e-14, 51.151304203, 2.18401685625e-14, 31.8544566444, 1.54869173041e-13, 60.3149322589, -2.55351295664e-14, 85.6887733196, 4.49226159743e-14, 51.970039533, -7.33895366353e-14, 102.010184681, -2.14996315022e-13, 148.385113612, 2.01297312152e-14, 30.0489156465, -3.11868586511e-14, 56.4910111408, -1.4864498521e-13, 79.9016023585, 2
132.341864967, 98.1293704457, 112.295146998, 97.1383176622, 79.6802903605, 59.2423424934, 46.6176034902, 42.983846046, 45.0202846816, 109.846146345, 96.3196808126, 127.27671731, 133.98482776, 132.943119803, 128.945944022, 125.145804285, 124.074675906, 97.2029631731, 136.442758489, 47.8902421259, 47.1879021055, 49.2313792621, 60.6473001188, 76.71673829, 90.1722645739, 112.336200398, 100.306434061, 160.639923853, 89.8843195954, 82.2572470529, 69.168230432, 67.5848961735, 68.0535039501, 62.8670009138, 74.4367086305, 80.3149005683, 138.225478832, 106.089134621, 117.804784291, 118.051285799, 125.720191635, 125.704785152, 118.787331134, 132.351273797, 113.431730568, 156.074056809, 74.0307281133, 67.199873934, 63.6969529759, 69.9271397672, 70.0072602129, 70.1247221544, 90.1689857905, 88.9743600669, 148.262733281, 59.070600306, 59.945288917, 56.2562742355, 70.7719221621, 81.1405489247, 76.9852695404, 86.3014060997, 79.1361661779, 132.265914328, 99.118328155, 113.871043961, 114.947892315, 123.962707074, 129.866384011, 121.146910796, 122.993568002, 104.879095806, 144.75778975, 68.4992049485, 80.0651323993, 75.3394817548, 84.0171619445, 77.5750894037, 60.9817717767, 63.7521928382, 53.6797973028, 6.83619827413e-14, 35.8365805019, -3.65374397404e-13, 69.18733321, -1.11993747609e-13, 99.6007960615, 1.57061863515e-14, 55.984005896, 2.27547147791e-13, 105.427039537, 4.4769743468e-14, 149.111605653, 6.96576043374e-14, 92.7972921709, -1.15160051634e-13, 182.25052967, -3.27400866834e-13, 265.221585836, 1.14352971536e-14, 53.6658429121, -7.47804596024e-14, 100.74164705, -2.03032035628e-13, 142.208917539, 3
183.365295358, 95.8169827099, 110.517442003, 106.385768021, 105.603616453, 87.656214076, 59.5176652737, 60.6824343422, 78.7334313382, 120.91993435, 99.4425305829, 116.449784466, 136.670359057, 146.35136454, 134.148583439, 109.116285717, 104.427324665, 105.155102217, 175.508172666, 64.3318997251, 53.9727177275, 62.6382968972, 88.1320273662, 94.9205046707, 87.338947166, 98.3756865147, 100.986253892, 193.568498645, 82.926798222, 83.0705455424, 78.6835618741, 92.8996966854, 89.9951918264, 68.3065573603, 72.0321739911, 95.5732656219, 141.800799592, 112.412310994, 112.483073627, 120.906326882, 134.669189614, 129.556683824, 100.189648574, 97.1347119893, 116.156000284, 198.263910144, 89.9281653359, 73.2066176295, 68.9033471529, 84.6485897556, 83.7552727351, 63.7767226381, 73.4648787341, 91.8502298657, 182.68383742, 72.5585430276, 70.7387155501, 69.1024619258, 98.3947021916, 99.1181476712, 85.9001568347, 94.5971769541, 97.1246933996, 155.702473468, 118.333636836, 105.498804601, 100.938186497, 118.146077706, 118.919252416, 102.921894611, 108.016233195, 126.060708076, 190.437978046, 91.7995060117, 83.3806610846, 74.7354319173, 89.1818088985, 88.0041253076, 61.8576669154, 66.4841940582, 77.6914085101, 2.44110287539e-14, 23.5023602028, -2.20351514812e-13, 45.0704676947, -4.51860771022e-14, 64.6263496774, 1.75762182586e-14, 31.0240939344, 1.30909172391e-13, 59.6909652862, -2.9393154577e-14, 85.9286591807, 3.98086511672e-14, 43.17910068, -6.58602946485e-14, 84.3360511061, -1.93804174098e-13, 122.31048871, 1.89431803577e-14, 28.464025001, -2.96429547575e-14, 54.2871560385, -1.3648804309e-13, 77.8028696048, 2
145.426092346, 145.794441711, 168.873939612, 144.785272037, 96.6453014834, 67.6322587555, 48.9821456371, 51.1139739402, 60.0121985611, 117.061330978, 121.045603636, 151.323640242, 144.854439167, 127.090001193, 111.67326732, 97.502741648, 101.834350747, 95.5624902565, 168.692069815, 72.3698973232, 64.739453743, 65.5979474985, 81.4182339252, 96.1686011878, 111.437594872, 134.072435332, 133.704814531, 159.407343524, 141.323320458, 137.108661547, 102.073530291, 79.4747963702, 67.6861723448, 61.3937313861, 72.4553021874, 93.5970575875, 141.131791924, 121.908869157, 128.087012463, 111.042506521, 113.357593599, 108.416045865, 102.20561401, 115.678386696, 117.139605414, 172.904697937, 105.034145574, 79.036130646, 63.2514592171, 68.1743820818, 73.2130059662, 80.2539989908, 112.068303929, 135.307826422, 169.506342848, 114.486053463, 96.5669254141, 73.6728885085, 62.1329894938, 68.5394659377, 82.9948417891, 105.315244781, 127.615954278, 141.901147065, 113.256446658, 108.579365663, 101.049837602, 104.68217532, 105.301779433, 103.480857226, 116.246340441, 122.249536575, 160.703650021, 129.122519633, 101.322774186, 82.0750054381, 73.9917663835, 68.6621671383, 65.6318185268, 83.0657489503, 110.600186388, 3.02605163149e-14, 19.024805611, -1.58734136946e-13, 36.5126124359, -4.7295500849e-14, 52.4505955884, 1.4009626792e-14, 22.0458323659, 9.72763536389e-14, 42.7540884733, -2.1010970741e-14, 62.0411978613, 2.85124571522e-14, 26.5699423676, -4.8270632283e-14, 51.3525664288, -1.42238217732e-13, 74.0144138391, 1.41761602457e-14, 20.3193583933, -1.97966643078e-14, 39.1099395826, -1.03403396956e-13, 56.5634494531, 3
200.034072954, 103.219701752, 114.412769936, 97.0069710633, 84.1294195194, 68.2929033248, 42.9196435542, 53.4119115249, 56.2675090598, 128.934182403, 100.736664357, 121.203881202, 119.502921164, 119.609150842, 115.361150215, 98.3751062991, 105.401277688, 90.6610276311, 174.653614472, 62.1776692037, 53.9813699714, 44.6546179367, 55.4602133863, 68.800247031, 83.1027832233, 101.641747914, 106.173417052, 210.116458479, 103.491829016, 76.1472215855, 63.6896124415, 66.4446589413, 61.7624236249, 44.9795166582, 57.5862797213, 87.2888660519, 118.661275718, 107.560719505, 114.46242779, 113.705376995, 120.53580531, 113.613395683, 89.2570713934, 93.3909420135, 100.00115961, 200.862457626, 98.3995360347, 65.3632849591, 55.3639281185, 58.940325225, 55.7349607463, 48.9378864308, 58.8609307071, 92.2090878367, 199.320736359, 79.4325069025, 49.879555284, 42.9274651749, 55.542165222, 63.7532470219, 72.8354613948, 90.6336366801, 115.784813033, 117.147434608, 104.795072878, 113.159488089, 114.20494326, 106.875390926, 101.644404808, 100.793772949, 101.655797993, 89.7843193397, 208.87475884, 117.769277844, 91.5837379466, 80.901215532, 61.9703206973, 50.0815998981, 41.3448554849, 49.5805901114, 70.7496889579, 3.54855034246e-14, 21.7166519003, -2.27887153592e-13, 42.4038157324, -6.31994456768e-14, 61.4100750142, 1.9421964037e-14, 35.8050255444, 1.38999922683e-13, 67.299417121, -3.10168557505e-14, 94.8987974879, 4.10442079629e-14, 62.6924343487, -6.74888747318e-14, 123.394478831, -2.02273744629e-13, 179.761635504, 1.86239912381e-14, 35.5435717361, -2.96845881209e-14, 66.6368878078, -1.43524081508e-13, 93.8017729365, 2
197.546147731, 128.654982076, 125.340270184, 110.95525881, 93.5124849263, 83.3740314281, 75.2701252647, 85.9843940341, 95.3410234056, 141.650157338, 129.731953849, 128.973673956, 123.781745308, 118.755532605, 123.527810654, 129.827792917, 143.488302603, 142.221409049, 174.86499947, 84.8958045444, 71.7300491915, 63.3449285804, 76.5242218153, 97.0552138918, 118.513316214, 141.730932345, 136.909223337, 208.542248208, 124.435864108, 100.885367896, 77.6693204822, 73.7438598875, 71.3027632292, 67.0060485096, 96.1185113841, 124.75017308, 145.926630392, 123.3275325, 116.087469233, 109.846888321, 111.873935343, 117.904254839, 120.182120114, 135.315262244, 136.910555802, 197.060534833, 99.5785194183, 72.7570368711, 62.0232082972, 68.6499429373, 80.0863728019, 92.7697076135, 120.985819414, 135.193831645, 184.508949538, 80.6147462501, 69.107172148, 62.4766069346, 68.6306914378, 81.1511863082, 102.462868803, 139.519936947, 146.157099126, 134.388198268, 111.432481607, 118.238887869, 112.751046088, 110.830402927, 112.416582663, 112.217178633, 122.852265635, 115.071563042, 189.475349687, 135.219464412, 122.253798402, 96.593492094, 77.0791139745, 67.1513127699, 60.5310663169, 72.6087299118, 92.3028523824, 1.82145964978e-14, 18.7335596147, -2.01172412062e-13, 35.6365494032, -4.81559236931e-14, 50.942918188, 1.71390679427e-14, 26.384272196, 1.29833643836e-13, 50.4122489898, -2.22738494315e-14, 72.3361389052, 3.70062596018e-14, 38.793527938, -6.24553577258e-14, 75.5373291576, -1.86201640044e-13, 109.391387934, 1.61155810918e-14, 26.1108247623, -2.66869859544e-14, 49.8116222382, -1.26038068871e-13, 71.4256387319, 2
150.929850246, 91.595354201, 88.9997436146, 82.2733996449, 78.6763195877, 66.6183820361, 43.2764458226, 40.7515202161, 54.1007491062, 132.883551683, 116.851466656, 123.701680066, 120.480680962, 132.000019281, 128.855581286, 90.1107391706, 88.0071176263, 92.4000299143, 159.29662113, 75.7712613388, 56.5075133012, 49.8484122694, 62.5926217767, 71.4195095401, 63.0555297783, 79.3912199175, 95.7499909277, 166.982670618, 89.2120319604, 67.9197674813, 66.2803435613, 75.0254914436, 70.6914730912, 57.4322957629, 64.3638104617, 82.4968957447, 151.246956219, 132.957337646, 119.947457149, 119.742302312, 137.422175645, 128.41376674, 93.5085876742, 93.8850835189, 111.143616232, 176.727886332, 100.445322449, 77.0766702002, 63.0412982375, 70.3461002256, 69.8389181678, 54.0234548735, 66.8354201901, 93.8698909076, 153.984846454, 65.4411136138, 52.7389745402, 59.8587845692, 87.720547936, 95.2921913607, 77.6479795096, 81.238430921, 87.1425339161, 148.652443757, 107.739831701, 97.9768715743, 105.294272505, 139.42619166, 130.725800357, 97.6076601793, 95.8558410657, 110.765531616, 160.458136473, 90.2756162564, 88.420763599, 83.9471294179, 98.896858761, 85.422117001, 54.1096867145, 59.6528146837, 76.2763698296, 4.95714580495e-14, 36.9453955803, -2.89351875793e-13, 70.9816470745, -9.23705556488e-14, 101.899267638, 1.54251611484e-14, 57.1307335856, 1.69461666921e-13, 108.513114145, 1.82354131795e-14, 154.553398538, 5.21156739725e-14, 86.4179844105, -8.53690219644e-14, 169.243519629, -2.40054260107e-13, 245.879707623, 1.02279296144e-14, 50.369914926, -5.52891066263e-14, 94.9771764445, -1.51184620378e-13, 134.778979064, 2
114.855966383, 72.6734917161, 84.5659286009, 81.8765031616, 69.2636596235, 52.1988685917, 32.2201372226, 31.9191362181, 34.5237416946, 86.2380870134, 64.1123210549, 90.175411566, 120.790795815, 123.932969991, 113.199510454, 102.772559536, 98.6126570524, 74.4158276309, 125.241961257, 30.0960233873, 28.6007947034, 40.3372487732, 56.2532495394, 66.0782816412, 73.4330931052, 89.3284287892, 93.6776093596, 151.782331749, 83.1144860223, 70.6262204534, 64.8300223934, 78.7644400578, 77.9748906403, 63.4008895545, 68.1180573825, 74.7523660237, 131.066390869, 100.775991707, 105.621782828, 120.458399744, 139.338006343, 134.937098416, 110.23669648, 104.930810127, 97.3760271932, 154.97568383, 75.1916269502, 69.0689137957, 66.5569467828, 71.7158722474, 69.9740587984, 57.2220670742, 62.6679418989, 88.3746156681, 148.201209809, 57.1138113102, 52.8657740599, 52.765126093, 72.7452564258, 77.3657954967, 68.8061132162, 71.6379768471, 76.3600290029, 142.903789142, 102.069499401, 100.175364566, 106.165791003, 126.517544869, 125.305874654, 105.918916392, 101.808061942, 104.64669767, 143.52860769, 81.0496854923, 74.5225359011, 62.9579541286, 67.063699571, 63.6547237151, 49.7428271103, 52.1535023672, 63.5619527182, 5.517114543e-14, 30.7010994142, -2.74412437218e-13, 59.7344182958, 2.90600876696e-14, 86.2822452515, 9.0118884577e-15, 53.0016049763, 2.70953398607e-13, 100.531020369, -2.88241652768e-14, 142.934085695, 6.52028344511e-14, 89.7376207948, -9.81346080786e-14, 176.489901432, -3.26324904598e-13, 256.976844388, 7.18002046707e-15, 52.5557441177, -8.06993361024e-14, 99.6127105683, -2.53949639095e-13, 141.564315356, 2
169.563978755, 101.086899594, 129.54569698, 120.80268356, 84.3650707451, 55.3129910408, 41.5470625428, 43.1238959172, 46.6021053375, 97.8894127668, 108.096464511, 148.231568074, 154.099746105, 132.870211275, 113.860042238, 109.339738363, 107.947850455, 97.3883311523, 159.0483776, 54.0027593583, 52.7933039812, 54.9887279017, 68.5432177911, 78.0490592303, 88.8746218174, 97.3948452094, 89.9049904683, 194.247286791, 84.7091018317, 94.414714553, 91.0552089203, 80.7369054326, 69.7710159469, 61.9599798958, 67.1843083175, 75.1371531873, 118.334643038, 110.456915642, 132.462161272, 141.218490674, 139.366538167, 133.442834187, 123.253724367, 116.223081237, 111.240777268, 177.631072174, 76.2757856021, 69.4447637683, 66.4691149036, 70.9422869724, 74.837724034, 76.2917017652, 79.7416179538, 87.1357786088, 184.673028134, 57.346743022, 60.5546826778, 67.209639688, 80.9838903466, 80.6126409196, 73.0607465971, 76.7800401671, 74.2886482277, 122.25911012, 116.279094776, 120.162425336, 128.406841726, 138.329771239, 138.03434226, 127.59939633, 115.395533659, 105.607581174, 168.568670177, 81.1451489656, 75.1136247254, 68.8302563302, 70.7754703637, 69.6051155101, 61.2504364294, 57.6148512994, 59.1853010008, 1.35447209004e-14, 22.1442501301, -2.17159623617e-13, 42.7892351852, -8.63198401646e-14, 61.637628026, 2.08583150751e-14, 29.155014913, 1.46008205526e-13, 55.8091993002, -3.53883589099e-14, 80.0452202623, 4.35127194692e-14, 42.6687594132, -7.25801797136e-14, 83.3398265462, -2.04114069396e-13, 120.894133403, 1.50643386654e-14, 27.4244537829, -4.25076640553e-14, 51.9888369372, -1.56166746201e-13, 74.1462753839, 2
180.901445132, 119.844695805, 121.768940477, 108.593954496, 101.016300441, 93.3736700821, 80.6507719205, 73.4726175038, 81.3912274024, 123.970693638, 117.374713552, 124.922873627, 130.42750202, 136.922033067, 140.58925042, 135.699407196, 127.243215284, 119.353676683, 195.977837779, 88.9967885677, 75.7869098044, 76.8420136351, 88.3555122154, 100.111615535, 106.636916181, 121.453939606, 123.263524419, 198.472921937, 107.645919628, 95.3922604604, 84.0320200748, 86.1705226749, 92.0905632444, 85.9998393475, 85.2631008547, 100.760522512, 123.860628508, 108.799024757, 113.679604177, 125.461810073, 136.541950909, 145.500554284, 135.92353315, 121.064793703, 116.09962211, 184.437058205, 103.06913367, 80.9151040584, 76.1274249228, 83.9607637684, 89.3163240765, 85.2839553406, 95.6698507571, 111.015413755, 193.264976314, 89.1954785487, 78.0784926675, 74.0314880971, 80.5760583534, 99.866425457, 102.387946434, 106.97828425, 112.738932338, 120.967478293, 101.889082194, 109.132520694, 124.329025826, 130.192765403, 142.431819762, 135.514918212, 118.032845915, 113.540177078, 173.221266551, 108.723237231, 103.438333468, 95.5146634682, 91.2154965997, 85.0367701264, 77.2375074889, 77.4163131724, 92.3679891302, 1.50296441959e-14, 24.3098960731, -2.38475905689e-13, 46.7363672581, -6.23945339839e-14, 67.1197735927, 2.02754479872e-14, 26.648225345, 1.49658063719e-13, 51.94152765, -2.75335310107e-14, 75.5727206562, 4.24030656507e-14, 31.2387844053, -7.2197131086e-14, 60.6361557987, -2.1263991002e-13, 87.5821979729, 2.04003480775e-14, 25.2485730388, -3.0836444509e-14, 49.0263885932, -1.45647383043e-13, 71.2231741008, 2
147.617349877, 98.4453941197, 107.635828237, 95.9510990702, 96.296335648, 88.3645850234, 62.2781157864, 58.611904348, 67.7237801318, 114.321794424, 83.8825585345, 92.2888801322, 103.17784889, 133.929743759, 152.157189541, 146.932304604, 132.720373916, 110.212924674, 164.851965265, 71.684654632, 54.0961534329, 55.6581497412, 89.3510604441, 113.763342582, 134.509848858, 133.616293606, 119.75937931, 210.026688816, 129.893695531, 100.99710049, 75.6374852911, 87.7371970206, 88.5520336312, 69.6419697843, 81.7102205764, 115.20001078, 158.950080785, 111.351362459, 89.8016822374, 87.1377856109, 122.499471589, 139.996262819, 124.859253745, 119.727954827, 121.567277596, 191.888064545, 104.059173743, 66.3191043807, 58.6128418931, 82.0205385367, 98.6851366439, 108.800476087, 117.678192679, 127.873513918, 211.518345522, 120.210602787, 79.6404005575, 62.9268370245, 82.0008861367, 86.3471508572, 76.2194937157, 95.2958546855, 135.61886555, 173.987570024, 122.862277294, 91.9837455717, 90.594229794, 127.166857067, 130.61837646, 96.5099859188, 94.686078169, 122.010884454, 209.815487193, 127.440689645, 87.576363042, 74.0483940773, 88.658747327, 89.3016677985, 73.1966098504, 82.0117908351, 118.195223385, 1.47104550763e-14, 45.2490511186, -2.03032035628e-13, 87.9645229087, -2.1233015346e-14, 127.125682441, 1.59421087442e-14, 43.8694931247, 1.31269994874e-13, 85.6551114286, -2.21073159778e-14, 124.676865479, 3.69853073948e-14, 44.8228560376, -6.39049902405e-14, 86.6040784684, -1.87325632436e-13, 124.752655979, 1.58102697601e-14, 39.6471357623, -2.33563168806e-14, 77.2146423902, -1.30812027876e-13, 112.471610968, 2
152.099528144, 112.159897551, 111.516826604, 104.347215539, 100.654291544, 99.744294094, 91.8616455273, 81.3187653288, 84.7291106177, 109.217513051, 82.119609401, 95.3331322405, 110.591344275, 126.967477437, 139.589580294, 153.60983837, 146.351412933, 118.992494089, 172.359898198, 77.4108334856, 65.6375301106, 64.7663437816, 75.2147116808, 83.9120319185, 105.235868937, 128.336794697, 126.680823297, 167.350895139, 101.8252663, 87.9938046547, 78.456530015, 87.2523596484, 93.054271324, 88.7916450361, 91.4266417118, 108.16418477, 108.631541063, 98.0936701388, 118.940876621, 128.932096649, 140.012626674, 136.655661369, 114.850024903, 105.455530608, 91.349920301, 169.423125656, 117.556106246, 103.349055832, 94.499049561, 89.6899039268, 80.1190573272, 66.3698052832, 82.0669539168, 105.723518871, 160.185010344, 84.5033311543, 83.5206452539, 79.6781016942, 88.5867540564, 93.0593114433, 104.997528392, 120.838851185, 116.062395316, 111.913517196, 102.766884699, 121.430198879, 121.719079448, 120.900170185, 118.019977422, 114.56655227, 113.087752797, 98.4424126428, 140.665141874, 101.235266339, 109.334935894, 94.4179351875, 92.8644866341, 93.0064151162, 85.3643348913, 86.4500651848, 79.7003323605, 1.73749903354e-14, 38.540067259, -2.31703545239e-13, 74.1206419009, -5.6399329651e-14, 106.482003958, 1.8415824421e-14, 37.3969831236, 1.51573198437e-13, 72.5295348026, -2.05391259556e-14, 105.313137956, 4.27082956674e-14, 45.2588173467, -7.06802238265e-14, 87.7595454673, -2.10769661273e-13, 126.751075136, 1.90264470845e-14, 39.9874642121, -3.18078896555e-14, 77.5712937943, -1.41719969093e-13, 112.539560961, 2
196.771380062, 102.248903617, 110.609526485, 91.7215335431, 90.2593829119, 83.2827944601, 70.4754872997, 78.9143164557, 75.9191363188, 125.825469481, 113.785000126, 114.598339965, 112.370078228, 124.387584418, 138.050051781, 149.207609372, 150.013633114, 136.193397196, 162.057774878, 61.0191290071, 54.0695177331, 52.5666881644, 73.4531127693, 98.1782707493, 119.498442758, 131.939318311, 116.984332519, 212.134392157, 96.7213606671, 92.6208849733, 71.6359909909, 79.7113846709, 82.2157134987, 74.8096982066, 95.1946226037, 99.9360857588, 142.486205925, 125.284940887, 122.775340085, 116.360504964, 130.032072909, 132.963583382, 131.675130246, 137.393729252, 133.359887871, 178.523966137, 93.7364305287, 82.6379202698, 68.7402568344, 79.5290545698, 85.0473279445, 92.3033844335, 99.2945438887, 101.466562243, 182.378741408, 70.0800231493, 84.2229874554, 80.0527813036, 88.7509666284, 84.0070639654, 78.1170658019, 101.54045376, 95.407237335, 137.534967056, 113.638246106, 116.865001321, 117.688653871, 123.703818557, 120.291568208, 121.158784895, 132.892603047, 132.352821824, 162.118753208, 89.9905647402, 89.9857229043, 75.2746743683, 78.4920633089, 77.0922041244, 84.4126141058, 89.5277903436, 80.8026018934, 1.42386102908e-14, 22.1871830508, -2.70838906857e-13, 41.848837489, -3.58046925442e-14, 59.4704410756, 2.16215934046e-14, 29.8818908022, 1.85490511839e-13, 56.3887411658, -3.40283357048e-14, 80.1587287079, 4.99237695455e-14, 48.3895444303, -8.24084724071e-14, 94.5639454835, -2.44520549642e-13, 137.21719465, 1.84297022088e-14, 32.6824937002, -4.04676292476e-14, 62.1057028986, -1.65895075455e-13, 88.585240484, 3
154.983939606, 112.019445677, 148.078038716, 133.39134859, 98.9336754512, 69.0279814617, 45.3301291356, 43.1924707973, 43.9315906627, 88.1251706641, 109.406299451, 158.671254337, 173.222284811, 147.928802474, 113.973367596, 88.4803566473, 87.8052663525, 81.5483143046, 164.92767846, 68.2548287603, 74.7646443747, 80.050773392, 89.6620494857, 88.5906906855, 83.8809969914, 102.870086635, 100.81520738, 191.136818639, 109.989881446, 96.8823034414, 82.8995170749, 77.6293055742, 67.0303012985, 58.750409269, 67.8061454658, 94.9450215223, 112.501650034, 106.043535268, 119.637719454, 130.233463989, 134.966452548, 128.961974856, 110.599958662, 104.792358595, 101.216172426, 187.004050779, 95.0313452001, 67.1585087475, 66.3667023936, 69.9709119913, 74.114420429, 68.3576026502, 77.4783308015, 94.2414405179, 212.924858924, 114.382804994, 76.3067514909, 54.7608291785, 63.7229725432, 67.8005270263, 74.5581021102, 95.1376828766, 121.423925499, 130.75882987, 104.106607823, 109.26755206, 118.658214699, 117.852181418, 113.532829862, 110.308481938, 107.403557054, 109.0928317, 191.919024745, 98.1295125577, 83.0442391441, 79.0402975758, 68.9520746356, 63.5778581103, 61.8064457936, 79.4365152509, 93.8051650914, 2.83939538548e-14, 30.2793676869, -2.52187160044e-13, 57.9247349703, -4.48252546192e-14, 83.0112564707, 1.87419524345e-14, 37.1274837527, 1.70162495206e-13, 70.7256005702, -2.66869859544e-14, 101.200107289, 4.71771601819e-14, 54.3641154162, -7.87629510224e-14, 106.058668171, -2.34682715969e-13, 153.732934163, 1.75345848952e-14, 37.7056896229, -3.36744521157e-14, 71.9125519465, -1.65090163762e-13, 102.927881995, 2
