@RELATION gabor

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
8.41826608422e-14, 37.8742311809, -3.75643960382e-13, 73.6481400694, -1.35280675551e-13, 106.439934269, 1.61468061144e-14, 54.8248046015, 2.13384865333e-13, 102.723836894, 6.54892806651e-14, 144.677993531, 6.9097939176e-14, 94.2320551803, -1.16017005031e-13, 185.101474358, -3.21632477596e-13, 269.407346075, 5.75234304634e-15, 55.7383941955, -8.45434833252e-14, 104.589805195, -1.99507077525e-13, 147.451219583, 4
4.11060074867e-14, 38.5846456084, -2.83911782972e-13, 74.0650295824, -2.22877272194e-14, 106.27634143, 1.68927372091e-14, 56.4730841362, 2.05939432174e-13, 106.635177894, -4.02594624305e-14, 151.420398998, 5.89010177438e-14, 94.2547380394, -1.04547447088e-13, 184.531220695, -2.9889242123e-13, 268.012124203, 2.09068873325e-14, 60.4693358095, -4.52277104657e-14, 114.869035396, -2.11705653008e-13, 163.664279821, 4
5.24372212318e-14, 26.0752423483, -3.78433395731e-13, 50.01742879, -4.1883163604e-14, 71.7869452553, 2.78874145998e-14, 45.8135932267, 2.5939667081e-13, 85.0847102357, -1.26010313295e-14, 118.952274091, 6.95411610241e-14, 81.977993047, -1.16051265819e-13, 161.130318359, -3.45855288852e-13, 234.641766391, 2.975397706e-14, 45.5422232599, -5.38596944821e-14, 84.5006622588, -2.4091145745e-13, 118.043488147, 3
6.43929354283e-14, 30.5975038828, -3.26703941678e-13, 58.6163149659, -2.25930385511e-14, 84.0893474608, 1.88772608656e-14, 50.055577631, 2.38736114211e-13, 93.4671428441, -6.96179225379e-14, 131.481503724, 6.69228127775e-14, 86.4809180219, -1.16607244693e-13, 169.580270457, -3.47172811332e-13, 246.621794537, 1.71702929652e-14, 50.8832147508, -6.19677920088e-14, 95.4095203828, -2.41327791084e-13, 134.57509379, 4
8.32528490591e-14, 38.9761966835, -4.17527123986e-13, 75.4325940594, -6.7806871229e-14, 108.819036946, 2.28012053682e-14, 54.4073562121, 2.32654173704e-13, 101.514670216, -2.6936786135e-14, 142.502627436, 6.97775170977e-14, 91.3402460623, -1.20264041781e-13, 179.249209536, -3.36187674921e-13, 260.801225536, 1.43531020402e-14, 52.6327521447, -7.01730340502e-14, 97.7243295896, -2.18984552713e-13, 136.715844778, 4
3.40769079621e-14, 28.294438507, -3.246292124e-13, 54.7599112484, -5.82311976416e-14, 78.9386362206, 2.47961373656e-14, 44.8937205986, 2.23029927859e-13, 84.1171060036, -2.89490653671e-14, 118.459787205, 6.40774325961e-14, 77.0501496764, -1.06779602521e-13, 151.311637638, -3.20592510872e-13, 220.204971865, 3.11521641816e-14, 44.2457258441, -5.10841369206e-14, 82.6788210653, -2.26027530026e-13, 116.221689004, 3
2.46747067223e-14, 26.956722388, -2.28428387317e-13, 51.701303222, -7.8492767841e-14, 74.1674322277, 1.94705362944e-14, 36.3042009646, 1.46341272433e-13, 69.889147681, -1.89015469942e-14, 100.662280932, 4.2197839732e-14, 51.7539484259, -7.13011464107e-14, 101.138244057, -2.14490751549e-13, 146.716979772, 2.18644546912e-14, 34.4298024318, -3.00176550283e-14, 65.7723266515, -1.47326595368e-13, 94.3452393203, 3
4.5130565951e-14, 38.0642897756, -4.03843625207e-13, 72.7433154953, -4.48530101949e-14, 104.163924685, 2.91849877598e-14, 53.7435039776, 2.08943973234e-13, 101.51407181, -5.5816462563e-14, 144.315133453, 6.05446682372e-14, 90.9117068048, -1.0119943078e-13, 177.912933143, -2.92091871523e-13, 258.419242289, 2.22322160681e-14, 60.0919950697, -4.44644321362e-14, 114.099179149, -1.93595139919e-13, 162.601623515, 4
8.91751950061e-14, 34.8644540391, -3.90985854803e-13, 66.9801530682, -1.49290302343e-13, 96.1744215831, 1.62404811821e-14, 51.9692191942, 2.23134011268e-13, 96.8969018742, 8.40334746233e-14, 136.049620902, 7.19178948165e-14, 90.8065676927, -1.21623848146e-13, 178.205052191, -3.40221340683e-13, 259.268586455, 1.68615121865e-15, 54.2794245721, -9.4160790276e-14, 101.653434457, -2.09100098347e-13, 143.168430661, 4
7.53702655842e-14, 35.4666054712, -3.67483821151e-13, 67.9841546468, -1.17739151761e-13, 97.4214304564, 1.87662385631e-14, 53.5581829789, 2.1954660312e-13, 100.511020985, 3.64014374199e-14, 141.983594653, 6.69035139789e-14, 92.85250273, -1.12086555315e-13, 182.130179998, -3.12534720326e-13, 264.889876028, 8.47932835057e-15, 57.5992241262, -7.29138971423e-14, 108.772325042, -1.97369898203e-13, 154.238523547, 4
2.68535194081e-14, 27.917329687, -2.28955743253e-13, 53.9737052645, -3.28626015289e-14, 77.8014913956, 1.8918894229e-14, 36.6382377263, 1.46049838889e-13, 69.578506107, -3.43614026121e-14, 99.1458151164, 4.27471643152e-14, 55.4126280359, -6.92175266756e-14, 108.531459891, -2.05920350216e-13, 157.670933414, 1.88946081003e-14, 34.4719756949, -2.91572321842e-14, 65.2179534573, -1.46951895097e-13, 92.7439250937, 3
2.77139422522e-14, 29.6080024479, -2.04142258653e-13, 56.7037112217, -4.44921877119e-14, 81.2775373793, 1.617456169e-14, 40.4755473623, 1.25580101873e-13, 78.2144152996, -2.83939538548e-14, 112.997899128, 3.76541788201e-14, 55.2036938804, -6.08028167745e-14, 107.7250825, -1.83683797339e-13, 156.114729205, 1.60427227058e-14, 37.4274218644, -2.53269627493e-14, 72.0894400577, -1.31061828057e-13, 104.055909489, 3
2.96845881209e-14, 25.7471237401, -2.73753242297e-13, 49.8306888611, -5.80646641879e-14, 71.8768180794, 2.46122566772e-14, 33.3024585542, 1.83443538138e-13, 62.533814744, -3.52218254562e-14, 88.3064033035, 5.27732154851e-14, 55.0667074924, -8.55122721764e-14, 108.042209564, -2.59115970867e-13, 157.155192441, 2.48134846004e-14, 34.1049610593, -3.69218544627e-14, 64.1576226948, -1.84047221907e-13, 90.703665274, 3
3.2709945863e-14, 26.8874361026, -2.61457522299e-13, 51.9775432734, -4.78506123613e-14, 74.8805259482, 2.51465515078e-14, 33.4901863131, 1.68066949247e-13, 63.3140676705, -3.01980662698e-14, 89.8399909365, 4.91760495172e-14, 52.7928917536, -8.11308485671e-14, 103.594618996, -2.37453719881e-13, 150.684397301, 2.1954660312e-14, 32.9376385234, -3.50136586391e-14, 61.9357099308, -1.60940705207e-13, 87.5558131499, 2
2.24403828852e-14, 25.4560999979, -2.28372876165e-13, 48.8118508902, -7.24698079324e-14, 69.9880976478, 1.89015469942e-14, 35.7545207198, 1.46729850492e-13, 68.0385646803, -2.29122276707e-14, 97.2038649712, 4.26246494697e-14, 57.2111243086, -7.05631299919e-14, 112.042968705, -2.11896472591e-13, 162.752696163, 2.06570871519e-14, 37.6674466096, -3.03923552991e-14, 71.8952893615, -1.47576395548e-13, 102.862354233, 2
3.78447273519e-14, 24.4874572251, -2.74724687443e-13, 47.2200004435, -5.74817971e-14, 67.9689562062, 2.35367281221e-14, 34.44062597, 1.77607928364e-13, 64.7981770435, -4.21745971479e-14, 91.6130276868, 5.30613964225e-14, 56.7200324916, -8.35926380199e-14, 111.206783871, -2.54223725404e-13, 161.660267992, 2.21038465309e-14, 34.2398700629, -3.54508089551e-14, 64.2329977128, -1.84428861072e-13, 90.6362823801, 3
3.67345043273e-14, 23.5381698722, -2.46219711286e-13, 45.3163776502, -6.79178935314e-14, 65.15847791, 2.33632557745e-14, 34.4050811244, 1.59601498684e-13, 65.2554235148, -3.11140002651e-14, 92.8879516028, 4.69444361856e-14, 55.1273992577, -7.61773456814e-14, 108.136139801, -2.30520463829e-13, 157.257719372, 2.25236496121e-14, 33.5987703768, -3.24115734252e-14, 63.4493090672, -1.65562008547e-13, 90.065242434, 2
2.63400412592e-14, 24.3845370731, -2.8031743593e-13, 46.8825217154, -7.5023320889e-14, 67.36072818, 2.73947531326e-14, 36.0471697613, 1.65749358683e-13, 68.1605878109, -2.96915270148e-14, 96.7660981842, 4.94786503435e-14, 58.3877082917, -8.50818981241e-14, 114.511986733, -2.46175475838e-13, 166.520237572, 2.71414835051e-14, 34.9913616547, -3.60544927247e-14, 65.6891733408, -1.70252700826e-13, 92.834850198, 3
2.4841240176e-14, 27.352704437, -2.46053177833e-13, 52.5991708534, -7.31359417472e-14, 75.5598497544, 2.39669395441e-14, 36.3331006462, 1.64632196764e-13, 68.7231627343, -2.87270207622e-14, 97.728113415, 4.72871524923e-14, 60.3480704613, -7.67344629678e-14, 118.289062181, -2.33531943783e-13, 171.931394047, 2.31203944878e-14, 39.7721793019, -3.37369021608e-14, 75.7033641093, -1.64632196764e-13, 108.01953469, 3
2.25930385511e-14, 29.9368137966, -2.175204461e-13, 57.923719853, -7.31636973228e-14, 83.4966000635, 1.86239912381e-14, 32.9565326482, 1.3851420011e-13, 62.7376363789, -1.99840144433e-14, 89.704054015, 3.98926768355e-14, 50.829941015, -6.68070199855e-14, 99.4167813154, -1.99862262157e-13, 144.303098414, 2.0289325775e-14, 36.6552896314, -2.91572321842e-14, 70.1913353057, -1.37612143902e-13, 100.634801912, 3
3.20160564726e-14, 26.3691185328, -2.25507112983e-13, 50.6532579489, -2.27595720048e-14, 72.7129566449, 1.90437943193e-14, 34.6106414775, 1.48700496361e-13, 65.501801087, -3.56485674313e-14, 93.2023445124, 4.35213930866e-14, 58.6904669711, -6.96954429932e-14, 115.176078281, -2.08750551567e-13, 167.497330645, 1.81174519831e-14, 39.5801444849, -2.97123436965e-14, 75.6462482656, -1.4954357197e-13, 108.204418844, 3
2.13440376484e-14, 28.0288516623, -2.10664818923e-13, 53.8995779262, -5.88973314564e-14, 77.4046667931, 1.78884684843e-14, 37.9409208383, 1.34253719253e-13, 72.0657516242, -2.58959520494e-14, 102.754994542, 3.9897393115e-14, 60.8460784265, -6.387978254e-14, 119.137502918, -1.94336517365e-13, 173.025976913, 1.77774461818e-14, 39.8439888628, -2.77139422522e-14, 75.7576960727, -1.37223565844e-13, 108.029015826, 4
3.33899574656e-14, 25.8679785757, -2.69867461711e-13, 49.9399637459, -4.71844785466e-14, 71.9235900642, 2.39600006502e-14, 32.4127860568, 1.74103786943e-13, 60.8776421365, -3.99680288865e-14, 86.0705184122, 5.05680566865e-14, 52.6943647193, -8.16603729081e-14, 103.250638593, -2.44167533414e-13, 150.079583101, 2.19130269485e-14, 33.5658596168, -3.51524365172e-14, 63.2990096253, -1.72015179878e-13, 89.7073084949, 3
2.5056345887e-14, 24.6907917416, -1.85906845473e-13, 47.619795194, -2.76445533132e-14, 68.533786523, 1.46029022208e-14, 33.8830180147, 1.15130127654e-13, 64.2791304648, -2.74780198595e-14, 91.4670756569, 3.42552321144e-14, 52.5093123809, -5.50997507169e-14, 102.860384863, -1.6612741998e-13, 149.444183842, 1.45126966e-14, 32.2278903631, -2.32591723659e-14, 60.8047061124, -1.18460796728e-13, 86.2382412109, 3
3.41948691585e-14, 25.1434509739, -2.78943534937e-13, 48.4314355705, -3.75532938079e-14, 69.6668542421, 2.13509765423e-14, 33.7010074865, 1.77136083579e-13, 63.5576167815, -4.03010957939e-14, 90.1683719347, 5.29066807725e-14, 54.7872123798, -8.40681690928e-14, 107.292630941, -2.52832477177e-13, 155.886114083, 2.16146545107e-14, 35.1010724418, -3.59434704222e-14, 66.5570706819, -1.79689596536e-13, 94.7319165518, 2
2.23709939462e-14, 26.6011958376, -2.12996287274e-13, 51.0328921054, -6.82787160144e-14, 73.1874173782, 1.86170523442e-14, 36.7199073864, 1.37834188507e-13, 70.7781094348, -2.27040608536e-14, 101.9772505, 3.97647409792e-14, 51.4172286587, -6.38786983378e-14, 100.664637972, -1.96673786198e-13, 146.195652182, 1.86586857076e-14, 32.9195581464, -2.90739654574e-14, 62.883554614, -1.37001521239e-13, 90.2140063168, 2
4.58383331292e-14, 28.0903282947, -2.68285393901e-13, 53.8834072291, -8.4127149691e-14, 77.2735876484, 2.02997341159e-14, 41.3998080395, 1.76247905159e-13, 78.7362219589, -3.49720252757e-14, 112.297941237, 4.85309492246e-14, 62.8096050776, -8.13884550033e-14, 123.044797561, -2.40634769055e-13, 178.802462344, 1.98487060121e-14, 37.6342357415, -3.46805917317e-14, 70.9287572893, -1.75526260193e-13, 100.647023194, 2
3.53675422282e-14, 28.5087188168, -2.76376144193e-13, 54.862222579, -7.36355421083e-14, 78.8325565671, 2.74780198595e-14, 37.8274570121, 1.59629254259e-13, 71.7907520169, -3.37785355242e-14, 102.307085505, 4.85553437735e-14, 59.4523432977, -8.40412808789e-14, 116.453776441, -2.44369195018e-13, 169.214703085, 2.76167977376e-14, 38.5011145822, -3.5457747849e-14, 73.1931659027, -1.67837965748e-13, 104.394031594, 3
2.34950947586e-14, 28.4829831317, -2.2859492077e-13, 54.816807014, -7.19702075713e-14, 78.7572456648, 1.80966353014e-14, 39.1606327672, 1.3572476476e-13, 74.8015451066, -1.90125692967e-14, 107.04634381, 4.06499378429e-14, 57.4359272106, -6.8352333342e-14, 112.462907601, -2.04446485783e-13, 163.366714779, 2.05391259556e-14, 36.0210058306, -2.90045765183e-14, 68.5104149713, -1.40290556949e-13, 97.8582613512, 3
3.36675132218e-14, 27.1696479998, -2.73614464419e-13, 52.451414519, -7.86037901435e-14, 75.5175319304, 1.87558302223e-14, 40.1654395704, 1.7345846981e-13, 76.0276903307, -3.41948691585e-14, 107.986659396, 4.90060466166e-14, 64.7842478746, -8.2178838387e-14, 127.082328886, -2.45738542362e-13, 184.777299353, 2.09207651203e-14, 38.9287187597, -3.47499806708e-14, 73.4510024235, -1.72778458207e-13, 104.120207242, 3
2.411959521e-14, 29.6157467567, -1.99340544071e-13, 56.7020626184, -5.00710584106e-14, 81.2038712495, 1.72223346695e-14, 34.9916680837, 1.23567822641e-13, 67.8528028584, -2.67008637422e-14, 98.5989291357, 3.68230836448e-14, 52.1341824235, -5.96117122678e-14, 101.512240141, -1.80150274039e-13, 146.910011982, 1.6389667401e-14, 42.0651499875, -2.56739074445e-14, 81.8652531466, -1.27037269593e-13, 118.833183519, 3
2.36199948489e-14, 28.6288547507, -2.32425190205e-13, 54.8621348321, -6.75570710484e-14, 78.6342238696, 2.07334149849e-14, 38.6988451456, 1.41303635459e-13, 73.8284200926, -2.50632847809e-14, 105.594069663, 4.1971526081e-14, 58.0296097259, -6.98014779657e-14, 113.64145709, -2.0803356867e-13, 165.082264824, 2.08305594995e-14, 37.2323446067, -3.0114799543e-14, 70.7942800393, -1.42136302728e-13, 101.081330972, 3
3.54438700612e-14, 25.5503232753, -2.7411406478e-13, 49.3669452546, -9.1926466439e-14, 71.1204478292, 2.36061170611e-14, 34.7449866071, 1.79939396716e-13, 65.3145747701, -2.74780198595e-14, 92.3194188221, 5.17311887771e-14, 57.0495182029, -8.59815690868e-14, 111.824873982, -2.58721429697e-13, 162.558673461, 2.57502352774e-14, 35.0160893095, -3.54716256368e-14, 65.9069867471, -1.83991710756e-13, 93.2275510955, 3
6.86117829218e-14, 42.5751250696, -3.39839267838e-13, 81.7754269755, -1.16573417586e-13, 117.451889386, 1.99562588676e-14, 59.9762891515, 1.97231120325e-13, 112.592573689, 1.73749903354e-14, 159.133943792, 6.05119253316e-14, 100.064876176, -1.00155560928e-13, 195.750488378, -2.81453462966e-13, 284.228502234, 1.37112543541e-14, 62.8044125946, -5.87307980027e-14, 118.206481946, -1.80966353014e-13, 167.32737263, 3
7.5606187977e-14, 28.7790656708, -3.70536934469e-13, 55.4031390974, -1.34670052887e-13, 79.6423226226, 1.84678661252e-14, 53.0759503409, 2.04114503077e-13, 99.4357241665, 5.87724313661e-14, 139.956151993, 6.57579459634e-14, 90.5535558354, -1.11004955228e-13, 177.870258553, -3.09076115396e-13, 258.90069127, 7.34481919729e-15, 49.1072749822, -7.91103293984e-14, 91.1150041718, -1.8934853685e-13, 127.399858015, 3
3.89618892704e-14, 30.0556603512, -2.84404444439e-13, 57.9709582981, -8.30724378176e-14, 83.4322918693, 1.79474490825e-14, 53.0747591357, 1.74891351401e-13, 99.8741038095, 7.0984884637e-15, 141.18132565, 5.19311156577e-14, 91.3067673337, -8.47004757998e-14, 179.315897793, -2.4269822263e-13, 260.920372805, 1.46757606068e-14, 52.7793930963, -4.59667026664e-14, 99.2747635322, -1.5359588601e-13, 140.29157351, 3
5.20139487037e-14, 26.4128215131, -2.99232860712e-13, 51.0140444351, -9.35640454003e-14, 73.4928132823, 1.65076285974e-14, 55.1537117557, 1.78468351208e-13, 102.772158303, 1.40304434737e-14, 143.983052364, 5.33547815304e-14, 100.390512629, -8.7950480232e-14, 197.305680776, -2.46100882728e-13, 287.217629374, 1.25593979661e-14, 55.4608073086, -4.85653184334e-14, 103.427873062, -1.56749613289e-13, 144.98330637, 3
6.74738043216e-14, 30.4811659125, -3.70425912166e-13, 58.3998598901, -1.25954802144e-13, 83.7306150652, 2.18852713729e-14, 53.6366235938, 2.18519646822e-13, 99.8500589688, 3.27515792264e-14, 139.959353176, 6.66311623931e-14, 92.2198047486, -1.1092602531e-13, 180.760230251, -3.12631864841e-13, 262.809824261, 1.03944630681e-14, 51.2438949034, -7.18591852689e-14, 94.9629935111, -1.94011473553e-13, 132.711664393, 2
4.64212002171e-14, 30.4269835253, -3.32650573753e-13, 58.3906118198, -1.05165876008e-13, 83.7921955455, 2.16424100863e-14, 52.9746056036, 2.05210848314e-13, 99.4457436249, 7.75768338457e-15, 140.319205341, 6.05279715238e-14, 92.43439643, -9.97908353173e-14, 181.520718203, -2.8395081425e-13, 264.131288712, 1.74096848049e-14, 54.1289272785, -5.54278845044e-14, 101.737225722, -1.83783543939e-13, 143.679369139, 3
3.1120939159e-14, 24.2556997856, -2.08097428178e-13, 46.8917943649, -3.53189699709e-14, 67.571869357, 1.71043734731e-14, 34.6915112145, 1.35808031487e-13, 65.830815155, -3.04825609199e-14, 93.7489099514, 3.82938038918e-14, 55.7526223113, -6.30845202465e-14, 109.409273076, -1.8783640008e-13, 159.12604892, 1.70106984054e-14, 34.522109157, -2.8234359295e-14, 65.5458050079, -1.33990041284e-13, 93.360917484, 3
2.90739654574e-14, 27.9939721521, -2.11095030345e-13, 53.6538400321, -4.85167461761e-14, 76.9431467239, 1.71009040262e-14, 40.5717924838, 1.31818167493e-13, 77.3108915368, -2.71796474216e-14, 110.426352005, 3.89329410724e-14, 59.0745387265, -6.29171194311e-14, 115.688816419, -1.88798195827e-13, 168.064724221, 1.66186508999e-14, 35.617771111, -2.72837308302e-14, 67.5715992471, -1.31700206296e-13, 96.3278425401, 3
4.74897898783e-14, 31.9490419332, -3.00204305859e-13, 61.4824976224, -9.76441150158e-14, 88.3400552019, 1.85892967686e-14, 55.739895771, 1.78482228996e-13, 104.630164705, 1.37112543541e-14, 147.588617985, 5.45352608558e-14, 97.7928008495, -8.95650741073e-14, 192.031345198, -2.53287625249e-13, 279.402713497, 1.35169653248e-14, 57.1297725848, -5.21943599452e-14, 107.311276793, -1.64646074552e-13, 151.432128055, 3
2.89629431549e-14, 24.9894988249, -2.86715096109e-13, 48.2706996165, -7.36077865326e-14, 69.5212851132, 2.53269627493e-14, 36.8600636154, 1.80480630441e-13, 69.9081012922, -3.07809333577e-14, 99.489300457, 5.35652251721e-14, 58.3133523052, -8.94111173988e-14, 114.316008498, -2.68002633974e-13, 166.197528656, 2.62012633812e-14, 35.0872051075, -3.81361608959e-14, 66.2365557884, -1.87155846376e-13, 93.9960137552, 3
7.72160113627e-14, 32.4399083601, -3.98070465479e-13, 62.4181899998, -1.47493128821e-13, 89.6853486213, 1.9713397581e-14, 51.7035727906, 2.24625873457e-13, 96.4237736584, 6.33104679792e-14, 135.309739869, 7.08808012284e-14, 90.0869261362, -1.20003833259e-13, 176.974517661, -3.33040886535e-13, 257.623928054, 7.66053886991e-15, 51.6250683556, -8.57369730767e-14, 96.3260826393, -2.01449967818e-13, 135.229591459, 2
6.51145803943e-14, 32.5457329634, -3.39089867296e-13, 62.8253251623, -1.2351231149e-13, 90.4504487095, 1.77080572428e-14, 53.4765622961, 1.97383775991e-13, 99.8907860196, 3.80945275325e-14, 140.315468965, 6.0891396092e-14, 92.6276765293, -1.01421041704e-13, 181.925873472, -2.82995848977e-13, 264.770303925, 9.20097331658e-15, 52.3921967738, -6.60582699652e-14, 97.6540666155, -1.74818493015e-13, 136.967665947, 3
6.25471896498e-14, 28.3555208061, -2.77861067488e-13, 54.5356484366, -5.04596364692e-14, 78.3962459372, 2.19962936754e-14, 50.6073898155, 1.79509185294e-13, 94.5093772776, -6.50035580918e-14, 132.841911595, 5.28583253556e-14, 89.8689743422, -8.882781663e-14, 176.342284168, -2.61635331456e-13, 256.493030893, 1.91027749175e-14, 52.0494996943, -3.95933286157e-14, 97.461242724, -1.88377091703e-13, 137.207690292, 3
4.36456426556e-14, 30.3309643313, -2.79359868571e-13, 58.4155079432, -7.89368570508e-14, 84.0173391892, 1.72500902451e-14, 56.8774583178, 1.68906555409e-13, 106.712984536, 7.07767178199e-16, 150.352343695, 5.03528425552e-14, 102.093965567, -8.2435360621e-14, 200.918571488, -2.34074044869e-13, 292.656193896, 1.43426936994e-14, 58.5883810419, -4.30488977798e-14, 110.117447871, -1.52433621281e-13, 155.336014469, 2
3.76990105799e-14, 22.7394882688, -2.4683033395e-13, 43.8636544575, -7.13595849078e-14, 63.1586737886, 3.10654280078e-14, 45.163391286, 1.39877692762e-13, 84.324011328, -2.47024622979e-14, 118.379445116, 4.31917414161e-14, 81.8977130684, -6.50187369222e-14, 161.067941635, -2.04136512381e-13, 234.558344256, 2.11775041947e-14, 45.9269100158, -2.9531932455e-14, 85.9762286424, -1.48790701981e-13, 120.911561305, 3
5.89528426076e-14, 35.7895358184, -3.48832074337e-13, 68.492892684, -6.2894134345e-14, 98.0296799958, 3.37646577364e-14, 55.3681253028, 1.89057103306e-13, 104.816472019, -5.06261699229e-14, 148.944582171, 5.7630549638e-14, 87.6052345709, -8.95733140438e-14, 171.856003309, -2.71406161434e-13, 249.94810523, 2.37171393636e-14, 51.5671364893, -4.27852198115e-14, 97.0579421183, -1.93900451251e-13, 137.467140052, 3
3.74839048689e-14, 30.7301584888, -2.66425770334e-13, 59.1336924766, -6.38933350672e-14, 84.978569844, 2.88449819585e-14, 56.0926250279, 1.54376511574e-13, 105.163074802, -2.87131429744e-14, 148.123137277, 4.67167537294e-14, 99.0232114047, -7.29650714848e-14, 194.688076035, -2.17999229779e-13, 283.460487337, 2.06709649397e-14, 56.5837168965, -3.36675132218e-14, 106.110432059, -1.60094160151e-13, 149.480195524, 3
4.2965631053e-14, 36.1076927383, -3.17801340799e-13, 69.299385316, -9.42024236394e-14, 99.4255084477, 1.85476634051e-14, 63.2339448238, 1.92568183621e-13, 119.352750263, 1.12132525487e-14, 169.047053303, 5.86935014479e-14, 104.332777326, -9.60065360545e-14, 204.841043052, -2.73898959069e-13, 297.996607401, 1.5668022435e-14, 59.014269404, -5.50115508702e-14, 110.622742206, -1.76914038974e-13, 155.99729483, 3
5.12645481621e-14, 32.9300868483, -3.14942516511e-13, 63.1411029947, -1.13492548692e-13, 90.5627882115, 1.7621321069e-14, 58.2270497853, 1.9222817782e-13, 109.714129154, 2.22599716437e-14, 155.309347235, 5.77727969631e-14, 99.2478635083, -9.48067579304e-14, 194.697050453, -2.65566865373e-13, 283.093687351, 1.10640663298e-14, 58.7308735393, -5.84254866709e-14, 110.850189818, -1.67338365387e-13, 157.092730273, 3
4.39509539873e-14, 25.625313889, -3.03618241659e-13, 48.9792852255, -9.00390872971e-14, 70.1996754556, 2.21454798943e-14, 44.4002460842, 1.83061898973e-13, 82.9747650599, -1.58761892521e-14, 116.716396349, 5.39578147787e-14, 76.1176484383, -8.92560764881e-14, 149.282318095, -2.59243906724e-13, 217.113150828, 1.78156100983e-14, 43.6451333271, -4.53526105559e-14, 81.5574027337, -1.6953105586e-13, 114.736087865, 5
2.00464644884e-14, 29.109766042, -1.74971148681e-13, 55.9642805764, -3.98292510084e-14, 80.4527222554, 1.44502465549e-14, 29.1086706797, 1.10932096842e-13, 56.5101422393, -1.88182802674e-14, 82.0984716613, 3.19017985043e-14, 29.5878603419, -5.35164089693e-14, 56.7150545536, -1.58774523477e-13, 81.4330029543, 1.45092271531e-14, 26.3237107663, -2.32938668354e-14, 50.958123286, -1.0863532296e-13, 74.0424307358, 5
4.80726569663e-14, 27.9190157773, -3.19300141882e-13, 53.2854137405, -8.91231533018e-14, 76.2296730498, 1.91513471748e-14, 52.4723747, 2.00686689489e-13, 98.5908218922, 3.58046925442e-15, 139.204679107, 5.86692153193e-14, 91.2167481628, -9.58404362816e-14, 179.176998811, -2.77463815812e-13, 260.761775163, 1.52100554374e-14, 52.3980612428, -5.18196596744e-14, 98.3160432826, -1.78482228996e-13, 138.691415458, 5
2.54241072639e-14, 38.2149582192, -2.39447350836e-13, 73.40114369, -5.12923037377e-14, 105.38247741, 2.02338146238e-14, 41.2968387347, 1.62814206561e-13, 80.2366675992, -2.63122856836e-14, 116.598556217, 4.50066280902e-14, 49.9334312105, -7.53429978996e-14, 96.6321713435, -2.26540140813e-13, 139.391333577, 1.97619698383e-14, 41.6320635355, -3.3653635434e-14, 80.8722857015, -1.60538249361e-13, 117.51092432, 5
5.94940763321e-14, 37.3216208098, -3.05283576196e-13, 71.987194239, -2.9531932455e-14, 103.585862515, 1.88668525247e-14, 52.8049939895, 1.82992510034e-13, 100.146503336, -4.06341627013e-14, 142.496968627, 5.63263628447e-14, 82.1795430913, -9.30512177727e-14, 161.246807142, -2.74399860473e-13, 234.556962652, 1.82492909673e-14, 49.0003487822, -4.50056658607e-14, 92.2804201583, -1.859901122e-13, 130.75450629, 5
3.92741394961e-14, 28.348209974, -3.31984439939e-13, 54.4227139966, -2.86992651866e-14, 78.1509363659, 2.18436380095e-14, 46.4221395625, 2.28678187497e-13, 86.8188085277, -2.43971509661e-14, 122.13446466, 6.25851367259e-14, 80.7075106568, -1.06327273375e-13, 158.461792725, -3.15611252411e-13, 230.589214861, 2.8237828742e-14, 46.7159792585, -4.43048375764e-14, 87.3045148656, -2.29732899371e-13, 122.768739358, 4
3.81916720471e-14, 42.934741359, -2.19824158876e-13, 82.7332351314, -4.5852210917e-14, 119.02964994, 1.40581990493e-14, 50.555519805, 1.42219569454e-13, 97.2642267864, -5.99520433298e-15, 140.354231825, 4.09477139696e-14, 71.8082007778, -6.81078457521e-14, 139.744103533, -1.98056631859e-13, 202.235784899, 1.25177646026e-14, 54.2929529272, -3.48332473976e-14, 105.058876653, -1.34225963677e-13, 151.984359656, 5
4.6613754523e-14, 32.8924181161, -3.01505348466e-13, 63.2119317046, -5.05012698326e-14, 90.8012702664, 1.91392041105e-14, 49.0747965911, 1.99259012068e-13, 92.7013272598, -3.12805337188e-14, 131.598482768, 5.60826341964e-14, 80.4961619393, -9.44435502026e-14, 157.641939408, -2.73467880285e-13, 229.027050917, 2.44283759887e-14, 49.8927305908, -4.08267170071e-14, 94.3113199416, -1.91201221522e-13, 133.949043513, 4
